Date,TSLA,CRM,HPE,DELL,AMZN,GOOGL,ABNB,SQ,ADBE,FTNT,DDOG,LYFT,CRWD,AI,TEAM,QCOM,INTU,AMD,IBM,PANW,MDB,TXN,NFLX,KLAC,SNOW,AAPL,NOW,CFLT,AVGO,ASAN,ORCL,PLTR,NVDA,META,MSFT,UBER
2024-08-12 00:00:00+00:00,197.49000549316406,251.30999755859375,17.190000534057617,95.2699966430664,166.8000030517578,162.2899932861328,113.62000274658203,61.09000015258789,530.9299926757812,70.36000061035156,112.16000366210938,9.710000038146973,239.33999633789062,24.600000381469727,140.5500030517578,162.88999938964844,627.4099731445312,136.77000427246094,189.47999572753906,331.1000061035156,232.3699951171875,192.05999755859375,633.1400146484375,757.5399780273438,123.02999877929688,217.52999877929688,806.6199951171875,20.18000030517578,148.6199951171875,12.539999961853027,132.5800018310547,29.3799991607666,109.0199966430664,515.9500122070312,406.80999755859375,69.26000213623047
2024-08-13 00:00:00+00:00,207.8300018310547,254.60000610351562,17.799999237060547,99.94000244140625,170.22999572753906,164.16000366210938,116.9000015258789,63.369998931884766,535.219970703125,71.5,114.37000274658203,10.0600004196167,248.11000061035156,24.989999771118164,143.1999969482422,169.47000122070312,645.8300170898438,141.1300048828125,190.99000549316406,333.2300109863281,243.0,197.25,648.02001953125,793.8300170898438,127.05999755859375,221.27000427246094,818.7999877929688,21.309999465942383,156.16000366210938,12.949999809265137,134.25999450683594,30.389999389648438,116.13999938964844,528.5399780273438,414.010009765625,71.05999755859375
2024-08-14 00:00:00+00:00,201.3800048828125,255.32000732421875,17.780000686645508,102.94999694824219,170.10000610351562,160.3699951171875,116.23999786376953,62.20000076293945,539.7899780273438,72.79000091552734,114.1500015258789,10.079999923706055,256.2200012207031,25.110000610351562,143.5,167.14999389648438,636.739990234375,140.75,192.32000732421875,339.9100036621094,243.44000244140625,195.61000061035156,661.6799926757812,793.8900146484375,127.30000305175781,221.72000122070312,819.02001953125,21.100000381469727,157.69000244140625,12.720000267028809,135.60000610351562,31.0,118.08000183105469,526.760009765625,416.8599853515625,71.93000030517578
2024-08-15 00:00:00+00:00,214.13999938964844,262.7900085449219,18.760000228881836,110.20999908447266,177.58999633789062,161.3000030517578,118.87999725341797,64.25,554.1599731445312,73.4000015258789,116.33000183105469,10.8100004196167,260.489990234375,25.65999984741211,146.8300018310547,173.33999633789062,652.1400146484375,147.36000061035156,193.9499969482422,343.2699890136719,249.0500030517578,201.92999267578125,663.219970703125,836.1900024414062,127.05000305175781,224.72000122070312,832.1099853515625,21.959999084472656,166.1300048828125,13.220000267028809,136.92999267578125,31.219999313354492,122.86000061035156,537.3300170898438,421.0299987792969,72.7300033569336
2024-08-16 00:00:00+00:00,216.1199951171875,262.9100036621094,18.670000076293945,111.30000305175781,177.05999755859375,162.9600067138672,116.30999755859375,65.87000274658203,553.4600219726562,74.72000122070312,114.9800033569336,11.199999809265137,262.5400085449219,25.489999771118164,154.2100067138672,172.17999267578125,653.530029296875,148.55999755859375,193.77999877929688,334.1099853515625,251.0500030517578,200.52999877929688,674.0700073242188,819.5700073242188,128.0399932861328,226.0500030517578,827.5599975585938,21.989999771118164,165.72000122070312,13.25,137.47000122070312,32.08000183105469,124.58000183105469,527.4199829101562,418.4700012207031,72.04000091552734
2024-08-19 00:00:00+00:00,222.72000122070312,265.3800048828125,18.8799991607666,111.87000274658203,178.22000122070312,166.6699981689453,119.13999938964844,66.87999725341797,563.1199951171875,74.7699966430664,117.20999908447266,11.600000381469727,266.7799987792969,25.6200008392334,159.0,174.25999450683594,663.2999877929688,155.27999877929688,194.72999572753906,343.3599853515625,256.95001220703125,200.66000366210938,688.530029296875,820.4500122070312,131.4199981689453,225.88999938964844,832.8800048828125,22.15999984741211,167.7100067138672,13.529999732971191,137.9199981689453,32.5,130.0,529.280029296875,421.5299987792969,74.18000030517578
2024-08-20 00:00:00+00:00,221.10000610351562,261.8399963378906,18.770000457763672,110.70999908447266,178.8800048828125,167.17999267578125,117.37999725341797,64.87999725341797,562.25,75.56999969482422,116.0999984741211,11.289999961853027,266.5299987792969,24.59000015258789,156.2899932861328,172.11000061035156,667.280029296875,156.39999389648438,196.02999877929688,368.010009765625,253.24000549316406,202.5399932861328,698.5399780273438,811.5700073242188,131.9199981689453,226.50999450683594,838.219970703125,21.610000610351562,165.9499969482422,13.579999923706055,139.1699981689453,32.31999969482422,127.25,526.72998046875,424.79998779296875,73.30999755859375
2024-08-21 00:00:00+00:00,223.27000427246094,261.0899963378906,18.8799991607666,111.69999694824219,180.11000061035156,165.85000610351562,117.68000030517578,65.6500015258789,565.7899780273438,75.41999816894531,117.73999786376953,11.6899995803833,273.2099914550781,24.829999923706055,158.33999633789062,174.22000122070312,670.489990234375,157.80999755859375,197.2100067138672,359.75,261.69000244140625,208.3699951171875,697.1199951171875,827.1400146484375,135.05999755859375,226.39999389648438,839.1799926757812,22.100000381469727,165.77999877929688,13.859999656677246,140.1999969482422,32.540000915527344,128.5,535.1599731445312,424.1400146484375,73.4800033569336
2024-08-22 00:00:00+00:00,210.66000366210938,258.5899963378906,18.770000457763672,108.9800033569336,176.1300048828125,163.8000030517578,115.44999694824219,63.84000015258789,557.4400024414062,74.48999786376953,115.62000274658203,11.470000267028809,267.6400146484375,24.100000381469727,155.8699951171875,169.0,665.2899780273438,151.6999969482422,195.9600067138672,349.4800109863281,246.61000061035156,203.77000427246094,688.9600219726562,798.52001953125,115.20999908447266,224.52999877929688,820.9299926757812,21.270000457763672,162.33999633789062,13.34000015258789,138.0800018310547,31.920000076293945,123.73999786376953,531.9299926757812,415.54998779296875,73.30999755859375
2024-08-23 00:00:00+00:00,220.32000732421875,264.0,19.209999084472656,112.01000213623047,177.0399932861328,165.6199951171875,116.8499984741211,65.36000061035156,558.2999877929688,74.7300033569336,117.2300033569336,11.680000305175781,271.5400085449219,24.520000457763672,160.0,173.5,619.8499755859375,154.97999572753906,196.10000610351562,350.75,247.61000061035156,209.8800048828125,686.72998046875,817.8400268554688,115.86000061035156,226.83999633789062,828.27001953125,21.360000610351562,166.36000061035156,13.899999618530273,139.19000244140625,31.780000686645508,129.3699951171875,528.0,416.7900085449219,74.30000305175781
